Year,Day of the Week,Filepath,Letter,Word,PredictionPairs
1990,FRI,1990-05-11.json,0.20512820512820512,0.0,"[('MUSEUMS', 'EHAEIIT'), ('CLEARER', 'ETEEARR'), ('ANAGRAM', 'VOALNRR'), ('RIVIERE', 'LEVLRAE'), ('TANGERE', 'ENEIEEA'), ('EMERGES', 'ENESENS'), ('TIRE', 'NOIT'), ('LATER', 'INCES'), ('IMA', 'LES'), ('EDER', 'ERTE'), ('STRAY', 'SLETT'), ('COIL', 'SLOE'), ('DEM', 'SEN'), ('STEIN', 'STEER'), ('PONTE', 'ELENA'), ('DOCTORS', 'DLECERO'), ('TENSES', 'HEARTS'), ('HAMSTRING', 'LNASAAORO'), ('DAHLIA', 'YEIIAL'), ('OATCAKE', 'ATNMNRT'), ('ODEON', 'ARESO'), ('STILE', 'SHTOS'), ('EXE', 'EEA'), ('WERE', 'ABLE'), ('BELLE', 'ELDER'), ('SEAM', 'TSRR'), ('ALA', 'SOS'), ('TUNER', 'TXNAN'), ('ELLE', 'ERMA'), ('GILDERS', 'TTEAEES'), ('OPERATE', 'DFINAIB'), ('ENDORSE', 'EOARARE'), ('ARMIGER', 'OOOEUNE'), ('RESENTS', 'RESISTS'), ('DOFFERS', 'NRNTRES'), ('MATTED', 'EVENES'), ('UNAIDED', 'HONORED'), ('SANREMO', 'AAEITNL'), ('EGGER', 'ELITE'), ('URE', 'INE'), ('MAR', 'IRE'), ('SMELTERS', 'TRAILERS'), ('CRETAN', 'ELECTR'), ('LIMEY', 'TENET'), ('EVER', 'EVES'), ('AIR', 'ELS'), ('REGIONS', 'ARELLER'), ('EREMITE', 'RANEONT'), ('RESALES', 'RESSEAS'), ('ARISTOTLE', 'NEEOAAHDA'), ('STOMA', 'STEAL'), ('CONGA', 'SLAON'), ('STAIN', 'SCNAO'), ('PENCE', 'EERMS'), ('CHLOE', 'ELISE'), ('TITLE', 'HONOR'), ('RAILROAD', 'ATTENDON'), ('DOWAGER', 'YAASTER'), ('ADELINE', 'ERBOTOE'), ('HERALDS', 'IELSEAS'), ('KEELAGE', 'RESRAUR'), ('EXALTER', 'TERMINE'), ('SENSES', 'SLNSES'), ('EMEERS', 'ARABES'), ('BURST', 'EXERT'), ('SERIF', 'TENET'), ('TERN', 'TEAS'), ('DOE', 'ARI'), ('PRO', 'FOR'), ('EMF', 'ION')]"
1985,THU,1985-03-21.json,0.17989417989417988,0.025,"[('ASST', 'ESRS'), ('BLIPS', 'EEHES'), ('BROW', 'ODOR'), ('SLAW', 'RLET'), ('EATIT', 'LDANT'), ('ROTA', 'ETON'), ('PIGEONHOLE', 'GAEROIIITE'), ('OLOR', 'EYRE'), ('SPEEDER', 'SPDEROE'), ('ORIOLES', 'EEONERS'), ('TET', 'AET'), ('STEAD', 'SRRTA'), ('SATES', 'EIAMS'), ('RES', 'RES'), ('SEPAL', 'STEEL'), ('PURR', 'XMEY'), ('VIA', 'EVE'), ('PIRATE', 'SEEOUT'), ('IDO', 'IAN'), ('TOPPLES', 'BLUESUP'), ('TOW', 'ADS'), ('EILEEN', 'SGENAI'), ('IAN', 'ITE'), ('AONE', 'EVEN'), ('SOLAR', 'TEASE'), ('EEG', 'EEG'), ('AGNES', 'ALIAS'), ('GRANS', 'TEENS'), ('FLA', 'ARA'), ('MALLARD', 'TLTEPLD'), ('SEANCES', 'ETEEAMO'), ('ALOE', 'ARAL'), ('TURTLEDOVE', 'IEEAESEAAR'), ('SLIT', 'CXPL'), ('URIEL', 'ASSSW'), ('EPEE', 'ODDS'), ('HENS', 'ONES'), ('REAMS', 'STEES'), ('RYND', 'TEAL'), ('ASPS', 'ERGS'), ('SLIP', 'SLAP'), ('SAGE', 'REED'), ('TWEETER', 'STREAMY'), ('BENET', 'ELIOT'), ('LAHR', 'EDIE'), ('ITO', 'HAI'), ('PILOTS', 'ENTERS'), ('STERE', 'STEER'), ('BROODER', 'OEENATE'), ('ROLL', 'DTYE'), ('OTOE', 'OORR'), ('WARS', 'RNES'), ('ODES', 'ORES'), ('IASIS', 'OTSEP'), ('SEAPIES', 'SEEEIES'), ('SPIES', 'EXIST'), ('AUDIO', 'IMAGE'), ('TROLL', 'AENEA'), ('RIP', 'RVU'), ('PATON', 'EOAVI'), ('ATONE', 'EUDEA'), ('LEWES', 'LTSNS'), ('VON', 'ELI'), ('PEN', 'SUE'), ('TERRA', 'BAEEP'), ('LAG', 'STG'), ('EAGLETS', 'NSTELLS'), ('AGANDER', 'ELAEEOT'), ('ENDURE', 'ENDEST'), ('ALAE', 'ARES'), ('ARTUR', 'ELIAS'), ('FELLS', 'ATEWS'), ('MASH', 'TACO'), ('ALLE', 'LRXN'), ('LOIN', 'TAPE'), ('STEM', 'EASE'), ('COPY', 'AADE'), ('EVEN', 'MADA'), ('SEED', 'ORSL'), ('RIA', 'ESE')]"
1984,TUE,1984-04-24.json,0.13227513227513227,0.013157894736842105,"[('WADE', 'SLAG'), ('INFO', 'SLOP'), ('BOGGS', 'STEVE'), ('ABED', 'ABLD'), ('MOON', 'TOPT'), ('OBEAH', 'ARABE'), ('ABUG', 'ONIT'), ('PORT', 'AREA'), ('SLAVE', 'ACTUP'), ('CASEMENT', 'AAASCWAC'), ('STARED', 'RROSED'), ('DUDE', 'EYER'), ('SOOT', 'RUIN'), ('ASHORE', 'AWATER'), ('TURNEDUP', 'ERLAATYH'), ('CHAUD', 'SANTA'), ('RUDER', 'ELIER'), ('ENE', 'ENE'), ('HARTE', 'ANNIE'), ('ODA', 'SPA'), ('EDUCE', 'EXACT'), ('ERE', 'LES'), ('RAMON', 'ALIAS'), ('DECAL', 'TASTE'), ('DISSEVER', 'TRIBLEUP'), ('ASSESS', 'TASEOS'), ('TRIO', 'EWER'), ('CROP', 'TEAP'), ('OBSESS', 'ATTAIN'), ('PROXIMAL', 'LEAREOOY'), ('TAPER', 'NEONS'), ('TEEM', 'IING'), ('SAGE', 'GLNE'), ('ITALO', 'ALIEN'), ('ASEA', 'CMEE'), ('ERIE', 'EDEN'), ('CAREW', 'ELITE'), ('NODS', 'EATS'), ('RUNS', 'EXAM'), ('WAAC', 'SAOA'), ('ABBA', 'LBNA'), ('DEUS', 'ALIA'), ('EDGEDOUT', 'GDTSETTI'), ('IMPEDE', 'STAWER'), ('NOONE', 'LORAR'), ('FORT', 'OPEC'), ('ONT', 'PTA'), ('BOSTONREDSOX', 'SAARIARETAAR'), ('OBLATE', 'TRCONA'), ('GEAR', 'EATS'), ('GAVE', 'VBUE'), ('SHED', 'EEPD'), ('MURDERERSROW', 'CYEAEALWISNE'), ('SORE', 'RULE'), ('SUDAN', 'RRIAS'), ('ACHED', 'ASALT'), ('SHARI', 'WANER'), ('HARES', 'ANNSI'), ('TUDOR', 'ELPAP'), ('DEUCE', 'TEASE'), ('UNCAS', 'YNCTO'), ('PEELS', 'HETES'), ('ROMEO', 'ESIUR'), ('DESPISER', 'XASPEGEE'), ('AVIS', 'LEEN'), ('STEELE', 'BEANET'), ('AROMAS', 'TEAGES'), ('CREED', 'TENET'), ('OTIC', 'ANAE'), ('BATA', 'TELL'), ('SPAR', 'TOII'), ('PESO', 'LIMA'), ('MARU', 'OLDX'), ('AGIN', 'ONEA'), ('LEES', 'YENM'), ('TAN', 'ICE')]"
1976,FRI,1976-01-23.json,0.21164021164021163,0.039473684210526314,"[('RODE', 'HRRE'), ('PSHAW', 'TEAEA'), ('MOAB', 'ARAL'), ('AVID', 'AOAD'), ('ITALY', 'ENRLL'), ('EVIL', 'EARE'), ('HAVINGAGOODTIME', 'HOGIRETTEPEATOT'), ('SLATE', 'AMATA'), ('RIN', 'REN'), ('ERNES', 'NSESS'), ('AREAS', 'RAESA'), ('FEEDS', 'DEDEX'), ('SHUNTED', 'HHOTESE'), ('OSE', 'ESE'), ('EASE', 'OANE'), ('GAP', 'SEA'), ('ARISEN', 'TRGAEE'), ('THEWEATHERSFINE', 'LHEASEDMAESLNRA'), ('TARSAL', 'EAALTR'), ('INT', 'OTE'), ('FROW', 'ENOS'), ('TEA', 'ETE'), ('GRAYEST', 'SNEEEST'), ('TASTE', 'ASAVW'), ('SPIEL', 'STEER'), ('OSIER', 'ELITE'), ('SEN', 'TAI'), ('ACRID', 'GATRA'), ('WISHYOUWEREHERE', 'OEGRREENRESEAUR'), ('IDAE', 'ESTE'), ('PREEN', 'VXERT'), ('ANON', 'ECIE'), ('TELE', 'EONO'), ('SEERS', 'ANTES'), ('TONS', 'TONS'), ('RAHS', 'HAHA'), ('OVAL', 'ROOM'), ('DIVA', 'RAGA'), ('EDIT', 'EDIT'), ('PIG', 'TEE'), ('STAREDAT', 'ENTREEED'), ('HAGIA', 'ARTES'), ('ALONSO', 'ELENAE'), ('WYO', 'ALP'), ('METRE', 'AEASE'), ('OVINE', 'RATED'), ('AIMED', 'AROSE'), ('BLESS', 'LETSX'), ('NEAT', 'RARE'), ('DEFERS', 'ENDERS'), ('REGALE', 'ASSERT'), ('SETT', 'HOLE'), ('HAHA', 'HAHA'), ('USER', 'ONEA'), ('NEWS', 'TEAL'), ('SARTRE', 'STEENE'), ('PHI', 'AMO'), ('IFFY', 'GLEE'), ('SIRE', 'ANNE'), ('ENOS', 'EROS'), ('NEWT', 'EAST'), ('EATERY', 'STEWER'), ('ENGINEER', 'ATSEIRRE'), ('ASSURE', 'ESTEXN'), ('ALAE', 'ERGS'), ('TOWIT', 'AEOEE'), ('ASIDE', 'SLESO'), ('SISAL', 'AIGTN'), ('TEHEE', 'VTREO'), ('PEWEE', 'TANET'), ('CHAT', 'AEET'), ('RENO', 'TACO'), ('IRON', 'RUIN'), ('DENS', 'ARES'), ('OPS', 'EVA'), ('RNS', 'ETS')]"
2010,MON,2010-12-20.json,0.15873015873015872,0.02631578947368421,"[('LEAP', 'SLIP'), ('MCCOO', 'ELTON'), ('REST', 'HODT'), ('OSLO', 'OLAF'), ('ARAIL', 'ANEIR'), ('OTTO', 'RNRR'), ('CATSCRADLE', 'STREETBALL'), ('THAI', 'ASIA'), ('HUSTLING', 'LAREVTES'), ('QUILL', 'DTAVI'), ('MONKEYSUNCLE', 'LIEDESEIALET'), ('MRHANEY', 'CEEELNE'), ('ATAD', 'ALSO'), ('BEENE', 'ELLIE'), ('ADA', 'ESI'), ('AFAR', 'ASEA'), ('AMA', 'OSH'), ('DOGSAGE', 'DALMOAS'), ('ACE', 'EAR'), ('SOLO', 'SAIS'), ('ZAP', 'NEU'), ('ZAIRE', 'LTLVE'), ('SEMI', 'TNNS'), ('UMPIRED', 'USEAEEA'), ('ELEPHANTSEAR', 'AAEEOESDNLEX'), ('PEARS', 'ERLWS'), ('REASSIGN', 'EIEPINAA'), ('SORE', 'EASE'), ('LIONSSHARE', 'TISTEECEHN'), ('ONLY', 'OBER'), ('ARIEL', 'ARSED'), ('OGOD', 'AMEN'), ('MESS', 'SYSS'), ('PASTY', 'RAEDY'), ('WOWS', 'NOMS'), ('LOCH', 'SOSL'), ('ESAU', 'LLTA'), ('ALTS', 'IARR'), ('POSTMAN', 'PFEELEI'), ('MARINE', 'EATTEN'), ('CRANKY', 'LNBEDE'), ('CADGE', 'TEASE'), ('OIL', 'OIL'), ('OLE', 'NRL'), ('ROTUNDA', 'HRATAOA'), ('ETHIC', 'ONSAL'), ('STALL', 'DRIVE'), ('TOILE', 'TRAIT'), ('CLONED', 'EVILED'), ('QUA', 'DIS'), ('YADA', 'SASO'), ('STAG', 'ELIA'), ('MBAS', 'CEOS'), ('REMO', 'ELSA'), ('HEAL', 'ELHI'), ('ASP', 'EMU'), ('FAIR', 'SELE'), ('ACRE', 'EAVE'), ('REED', 'AREA'), ('OZMA', 'ANNE'), ('GAIN', 'LESS'), ('EZPASS', 'SLEEPE'), ('OSPREYS', 'STEWERS'), ('AIRSHOW', 'TAXICAN'), ('EHS', 'NOS'), ('USENET', 'UNITED'), ('MEASLY', 'SLEEDY'), ('EPSOM', 'AEEOS'), ('LEONE', 'ARABY'), ('EARLS', 'ELSES'), ('TROIS', 'DESSE'), ('IAGO', 'NEMO'), ('GROW', 'AHEM'), ('NEDS', 'ANNS'), ('LAP', 'TAR'), ('IRA', 'IRA')]"
1978,TUE,1978-06-27.json,0.14893617021276595,0.05128205128205128,"[('ARCADE', 'AARBAR'), ('SOLO', 'AIRY'), ('GWU', 'STA'), ('GAUGED', 'GDACDE'), ('CHAP', 'HORN'), ('RAN', 'LIT'), ('OFFING', 'OSARSA'), ('HOMEWARD', 'ANOTHERX'), ('FLEECE', 'HEARTS'), ('BRANDO', 'ALIANA'), ('BLEB', 'SLOP'), ('AMO', 'OPA'), ('ARDEN', 'ERICA'), ('ALI', 'ALI'), ('PRESS', 'PRESS'), ('DENE', 'AREA'), ('SONATA', 'ROAORL'), ('DITTO', 'ASIDE'), ('AWKWARD', 'IPANEED'), ('PREFECT', 'OFFICER'), ('APTER', 'TDEAR'), ('UNFAIR', 'EVENED'), ('CHER', 'TAAH'), ('YEAST', 'TASTE'), ('STY', 'PEN'), ('RENDS', 'INAEO'), ('MIL', 'TEE'), ('SITE', 'AREA'), ('OCTETS', 'EIAENR'), ('MOSCOW', 'AEARIA'), ('WARDROBE', 'DTADEALA'), ('HOWARD', 'STEMRH'), ('ETA', 'TAO'), ('IRAN', 'AREN'), ('APARTE', 'ESTATE'), ('DEP', 'OSS'), ('PENT', 'LETN'), ('MENDER', 'AYNNER'), ('AGO', 'AGO'), ('RAF', 'ADS'), ('CUFFLINK', 'RAAHLIAA'), ('AGILE', 'BCREO'), ('DENEB', 'ADSAP'), ('EDGE', 'REAR'), ('SCHEMED', 'AHASPEA'), ('OHO', 'ION'), ('LAMB', 'RROA'), ('OPERA', 'YNTLE'), ('GRANDE', 'SLEAIR'), ('WARDEN', 'TIRNCE'), ('UNDONE', 'ATXAAA'), ('WARDOFF', 'HIRAEIE'), ('CAR', 'TOR'), ('BLOW', 'SLOP'), ('OSIP', 'ASSO'), ('ASA', 'ARI'), ('PARTY', 'PLEET'), ('STRUT', 'SIFEE'), ('AWARDED', 'ONTHEED'), ('TAP', 'RED'), ('TEN', 'DFV'), ('DEEM', 'DAAT'), ('EASTWARD', 'CNPEAMAN'), ('CITE', 'EEEA'), ('TRY', 'RDN'), ('RAIMENT', 'RSEAANN'), ('CROWED', 'TIEDTO'), ('HECATE', 'ANITAS'), ('ENTRAP', 'AAAAOS'), ('SLO', 'TEE'), ('STRIP', 'ONEAL'), ('SCOPE', 'ARTSY'), ('IOWAN', 'RIETN'), ('SORE', 'RARE'), ('SHAM', 'ASEA'), ('BAN', 'LET'), ('RTE', 'RTE'), ('DER', 'HER')]"
1984,FRI,1984-01-27.json,0.21465968586387435,0.04054054054054054,"[('COWER', 'TENET'), ('USES', 'ERRS'), ('ULES', 'RNEE'), ('OVINE', 'SNARE'), ('PAGO', 'EUIA'), ('NOTE', 'EENR'), ('MELTS', 'TEAMS'), ('PRONGHORN', 'XDAESSISI'), ('ORDAINED', 'AESASAAE'), ('ARISES', 'CTELEE'), ('EIDER', 'STENO'), ('ETON', 'ETON'), ('GABLER', 'ELEVEN'), ('FRAUGHT', 'TARCTAT'), ('IRE', 'EAT'), ('SOBER', 'TENET'), ('PEARS', 'TEAMS'), ('LIES', 'EWES'), ('SLEET', 'SLEET'), ('DRAW', 'TAPE'), ('TESTS', 'EXAMS'), ('ADDED', 'ADDED'), ('TIA', 'ONO'), ('STREAMS', 'STEEDAS'), ('LAMENT', 'SLEEZE'), ('ERLE', 'NEIL'), ('CARIB', 'ARABE'), ('OCTAVE', 'SESESS'), ('CARELESS', 'NEGLIGSD'), ('DUIKERBOK', 'LLLTSURLT'), ('STEEL', 'ENDOW'), ('ELLE', 'ASAT'), ('TYPE', 'REST'), ('TOSCA', 'TIARA'), ('SLED', 'MEPD'), ('SEED', 'SLOP'), ('ONTAP', 'ATSEA'), ('COMO', 'TSTA'), ('OVER', 'ENEE'), ('WILDEBEEST', 'NAASSETEAT'), ('ENTAIL', 'ERMATV'), ('RESIDES', 'TESSEET'), ('UPPER', 'EEXAO'), ('SARD', 'RUDE'), ('EGO', 'RIA'), ('SONATA', 'SAECTR'), ('UNHINGED', 'RESENTET'), ('LOOS', 'NEIL'), ('ETRE', 'ENSE'), ('SENS', 'ERIE'), ('GROUP', 'STOCT'), ('NEROS', 'ANNES'), ('ERRED', 'EATED'), ('GILT', 'EEEE'), ('ARIES', 'LAWXS'), ('FEEDS', 'TEEDS'), ('HARTEBEEST', 'AAAOEEGDAS'), ('TRAIN', 'TMPNZ'), ('BLAME', 'NLAAL'), ('SWAT', 'SEOE'), ('STREAKED', 'SMENETTD'), ('TELAR', 'TESRG'), ('SERVE', 'SEESS'), ('DARESTO', 'DLALETA'), ('ALERTS', 'DISURS'), ('MILTON', 'EBINIT'), ('CAKED', 'AETTP'), ('ODES', 'SLAM'), ('CULL', 'ELSE'), ('TILE', 'SLAP'), ('COPE', 'NLSO'), ('SECA', 'SORE'), ('SLAP', 'DWAA'), ('BYE', 'REL')]"
1998,SAT,1998-05-09.json,0.14720812182741116,0.0,"[('TAPSIN', 'TEXTOS'), ('REROUTED', 'ENSAHEES'), ('ELAPSE', 'ERRANT'), ('ONEONONE', 'ENTWEVVE'), ('ATRIUM', 'HEARTS'), ('MTSHASTA', 'ELEEREET'), ('REAR', 'HEEO'), ('OHARAS', 'SONIES'), ('SIL', 'NNT'), ('ORDER', 'TASTE'), ('ANEW', 'OVER'), ('LURE', 'KILE'), ('PEI', 'ELI'), ('ONICE', 'TIRED'), ('TAPER', 'AINYR'), ('EGG', 'TEE'), ('BETE', 'ANNE'), ('OED', 'ALT'), ('NOMOREILOVEYOUS', 'ARAEEIOATRITSAT'), ('ROD', 'OIL'), ('ABUT', 'AEEG'), ('FLA', 'ONE'), ('STAGY', 'ETELY'), ('MNEME', 'ELMAN'), ('FTD', 'AKA'), ('URNS', 'SRLS'), ('BOGS', 'ERRS'), ('RACES', 'AREAS'), ('GIG', 'TIE'), ('REVUES', 'AMRIEI'), ('BORA', 'ERIE'), ('AVEMARIA', 'EBNYNIAA'), ('ITALIC', 'DAIEAE'), ('RELAYING', 'REIANLNA'), ('REBOOK', 'ENSDTR'), ('STONEAGE', 'SLAYEETA'), ('STARRS', 'ANNIES'), ('TEAROPEN', 'TEHHTETA'), ('ALTEREGO', 'EREEALER'), ('PARADIGM', 'XRAESIEA'), ('SPIRE', 'TAROT'), ('ISU', 'ONT'), ('NEMO', 'STSS'), ('ROMANCELANGUAGE', 'EEENVEEAALRIAAA'), ('ENTREE', 'NNLIED'), ('RESAW', 'STEER'), ('OOHS', 'AWES'), ('UNA', 'HER'), ('TOSSUP', 'EVENIN'), ('ENTIRE', 'EVENLY'), ('DEALER', 'SETTER'), ('HAITI', 'OORNO'), ('ROBROY', 'ETAEIY'), ('LADY', 'KITT'), ('NEED', 'INIL'), ('TEETER', 'ALIGNA'), ('OVUM', 'AREA'), ('ORGS', 'EOLS'), ('OBESE', 'TEMSE'), ('OFFCOLOR', 'SOAEREDI'), ('ULTERIOR', 'ANKAIATE'), ('SADSACKS', 'TEASEERS'), ('SUGARS', 'ESTERS'), ('TRIVET', 'TRIBEL'), ('ANGELO', 'ELENIA'), ('MOVING', 'ERRANT'), ('BERIA', 'EMILE'), ('ABABA', 'REISN'), ('RAYE', 'ANNE'), ('SIRS', 'IDEA'), ('MAN', 'YAY'), ('TET', 'ANN')]"
1997,THU,1997-04-03.json,0.1837837837837838,0.039473684210526314,"[('ASKS', 'YTSA'), ('ELFIN', 'ANGER'), ('PERU', 'EROS'), ('LILT', 'EEER'), ('LORNE', 'ELIAS'), ('AXIS', 'OTIS'), ('IDEA', 'SART'), ('APACE', 'ALERT'), ('LEON', 'OMAR'), ('ALITTLEMADNESS', 'NSTIALPAEEOBSE'), ('SEGUE', 'OEANT'), ('SENSES', 'ADDENS'), ('ERE', 'ODE'), ('ATRIA', 'AREAS'), ('ELM', 'ALE'), ('INTHESPRING', 'PXRTOOLLAMR'), ('MEOW', 'ALAS'), ('CREDO', 'AIANN'), ('ANTE', 'OSEG'), ('ISWHOLESOME', 'RSRAHMOSOCE'), ('DOS', 'ENO'), ('TENAM', 'TENAO'), ('EAT', 'EAT'), ('TEASES', 'SLEEDS'), ('VALUE', 'VEDAY'), ('EVENFORTHEKING', 'HEAERLNSOENISE'), ('AVIV', 'ATAI'), ('AEIOU', 'TDASB'), ('EMIR', 'RSSA'), ('DELE', 'DRST'), ('CUTIN', 'LETGO'), ('RITE', 'HCIS'), ('ONER', 'ONEA'), ('TRUCK', 'TRAIN'), ('STET', 'EXIT'), ('ALIAS', 'YESNO'), ('SIDLE', 'TEASE'), ('KLEIG', 'SERTA'), ('STATUE', 'ARTINO'), ('ELAL', 'AEAL'), ('LOPES', 'NLLPA'), ('FRAME', 'GIEAD'), ('INCAN', 'EARED'), ('NEEDS', 'RSTEE'), ('PALESTRA', 'EOOBSRLO'), ('EXES', 'RTMS'), ('RIOS', 'OIAE'), ('USN', 'SSR'), ('TERI', 'ATDP'), ('NEAP', 'ONAL'), ('ENCL', 'EXAM'), ('RIND', 'EASE'), ('INTO', 'AMEN'), ('AGES', 'SRGO'), ('EMIT', 'AART'), ('LESE', 'LLSE'), ('MOWN', 'EARN'), ('TRE', 'RIO'), ('HES', 'TAS'), ('EDO', 'ONO'), ('SOME', 'ONCE'), ('WHATEVER', 'SAASAITA'), ('OMEN', 'HOLE'), ('EAVE', 'EAVE'), ('TAKERS', 'TENRHE'), ('AFACT', 'ERTLT'), ('SOEUR', 'ELDER'), ('ERITU', 'DNATA'), ('STOIC', 'SSSGI'), ('LIMIT', 'DISCX'), ('UNITE', 'ASSII'), ('EGRET', 'YEAST'), ('EVEN', 'HTRN'), ('VILE', 'EASE'), ('HUNK', 'OBON'), ('ADO', 'ADO')]"
